342,368
300,367
260,367
220,365
180,367
138,338
180,338
219,337
259,337
302,336
340,336
383,337
381,308
341,307
302,307
259,308
220,309
180,307
139,309
136,278
180,277
220,278
260,279
302,279
341,279
340,246
301,249
259,250
218,250
180,249
179,220
220,220
259,221
302,219
299,189
258,187
229,187
203,187
257,156

