572,554
572,464
574,396
574,328
571,264
572,195
571,129
500,128
501,197
501,262
503,330
501,398
501,465
500,542
432,539
429,464
430,398
430,328
429,264
432,197
429,129
359,129
360,197
358,263
360,331
360,398
360,465
358,539
287,540
288,462
287,396
288,328
288,262
288,195
288,129
217,130
217,198
218,263
218,330
218,397
217,461
216,537
143,542
145,464
146,396
146,328
146,263
145,197
146,129

