416,410
382,412
348,410
314,408
216,386
182,384
148,384
146,345
180,345
215,347
313,369
348,371
379,370
415,371
416,331
382,332
346,330
314,330
215,308
184,307
149,306
148,267
180,266
213,266
314,290
348,290
379,292
415,292
416,252
383,252
347,251
314,251
216,227
183,226
149,226
147,187
179,187
215,186
313,210
346,210
380,210
414,211
417,171
381,171
349,171
312,172
312,130
347,129
383,130
413,130

