86,167
86,187
86,214
113,167
113,192
113,214
142,167
142,192
142,214
142,257
142,282
169,167
169,192
169,214
169,257
169,282
196,167
196,192
196,214
196,257
196,282
225,167
225,192
225,214
225,257
225,282
253,167
253,192
253,215
253,254
253,282

